caseid,start,end,imp_misconduct,imp_private_gain,imp_monitor_opponents,imp_equal_rights,imp_journalists,imp_private_violence,imp_free_speech,imp_patriotism,imp_foreign_influence,imp_ban_ideology,imp_voting_rights,imp_votes_impact,imp_election_fraud,imp_expand_executive,imp_legislature_check,imp_judiciary_check,imp_judicial_ind,imp_participation,imp_funds_transparent,imp_contributions,imp_opinions,imp_districts,imp_common_und,imp_compromise,imp_candidates_disclose,imp_protest,imp_investigations,perf_misconduct,perf_private_gain,perf_monitor_opponents,perf_equal_rights,perf_journalists,perf_private_violence,perf_free_speech,perf_patriotism,perf_foreign_influence,perf_ban_ideology,perf_voting_rights,perf_votes_impact,perf_election_fraud,perf_expand_executive,perf_legislature_check,perf_judiciary_check,perf_judicial_ind,perf_participation,perf_funds_transparent,perf_contributions,perf_opinions,perf_districts,perf_common_und,perf_compromise,perf_candidates_disclose,perf_protest,perf_investigations,US_2017_SEPT,faculty_rank,field,wave,imp_science,imp_restraint,perf_science,perf_restraint,US_2017_FEB,US_2017_MAY,US_2015,US_2005,US_1995,US_1985,US_1975,US_1950,US_1900,US_1850,US_1800,democracy_importance,US_democracy_rating
W1BLW0002780,2017-02-17 09:23:46,2017-02-17 09:34:13,3,3,3,3,3,3,3,1,3,,3,3,3,3,3,3,3,,,,,,,,,,,2,2,3,2,3,3,3,2,2,,2,4,4,3,3,3,3,,,,,,,,,,,,,,1,2,2,1,1,70,,,,,,,,,,,,
W1BLW0006331,2017-02-17 09:32:14,2017-02-17 09:35:37,3,3,3,2,2,3,3,2,3,1,3,2,3,3,2,3,3,,,,,,,,,,,2,1,1,1,2,1,1,1,1,2,1,1,4,2,2,3,1,,,,,,,,,,,,,,1,1,2,1,1,40,,,,,,,,,,,,
W1BLW0004353,2017-02-17 09:23:30,2017-02-17 09:35:39,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,,,,,,,,,,,2,2,3,2,3,3,3,2,1,4,1,1,3,3,2,3,2,,,,,,,,,,,,,,1,2,2,1,2,80,,,,,,,,,,,,
W1BLW0000903,2017-02-17 09:25:30,2017-02-17 09:35:57,3,2,3,2,3,3,3,1,2,2,2,1,3,3,2,3,2,,,,,,,,,,,4,3,3,3,4,3,4,1,3,4,2,1,4,4,3,4,3,,,,,,,,,,,,,,1,1,1,2,2,60,,,,,,,,,,,,
W1BLW0004470,2017-02-17 09:30:10,2017-02-17 09:36:05,3,3,3,3,3,3,3,1,1,3,3,3,3,3,2,3,2,,,,,,,,,,,2,1,1,3,2,2,2,1,3,3,3,1,4,2,2,3,1,,,,,,,,,,,,,,1,1,2,1,2,70,,,,,,,,,,,,
W1BLW0001437,2017-02-17 09:30:56,2017-02-17 09:36:22,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,,,,,,,,,,,1,1,3,2,2,2,2,1,1,3,1,1,4,2,2,2,2,,,,,,,,,,,,,,1,3,3,2,1,30,,,,,,,,,,,,
W1BLW0008395,2017-02-17 09:24:47,2017-02-17 09:37:16,2,2,3,3,2,1,3,1,2,3,2,2,3,2,2,3,3,,,,,,,,,,,2,1,3,3,2,2,3,1,1,4,1,2,4,3,2,3,3,,,,,,,,,,,,,,1,1,1,1,1,70,,,,,,,,,,,,
W1BLW0002801,2017-02-17 09:32:25,2017-02-17 09:37:36,2,1,3,2,2,3,3,0,1,2,1,0,3,3,3,2,1,,,,,,,,,,,3,2,2,4,3,2,2,1,,4,3,2,3,1,1,4,4,,,,,,,,,,,,,,1,1,1,3,1,70,,,,,,,,,,,,
W1BLW0004539,2017-02-17 09:31:36,2017-02-17 09:38:26,2,2,2,2,3,3,3,1,1,1,2,1,3,2,2,3,2,,,,,,,,,,,2,2,3,1,4,3,2,1,2,4,1,1,4,3,2,3,2,,,,,,,,,,,,,,1,2,3,1,3,70,,,,,,,,,,,,
W1BLW0005461,2017-02-17 09:34:02,2017-02-17 09:38:38,3,3,3,3,3,2,3,0,3,3,3,3,3,3,3,3,3,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,3,3,1,1,10,,,,,,,,,,,,
W1BLW0003041,2017-02-17 09:29:32,2017-02-17 09:38:47,2,3,2,3,3,2,2,1,2,2,3,2,3,2,1,1,2,,,,,,,,,,,2,2,,2,2,2,4,1,1,,1,1,2,2,1,3,2,,,,,,,,,,,,,,1,1,2,2,1,60,,,,,,,,,,,,
W1BLW0008355,2017-02-17 09:29:54,2017-02-17 09:38:48,2,1,2,3,2,3,2,0,0,3,2,1,3,2,1,1,1,,,,,,,,,,,4,2,3,3,3,3,4,1,3,4,3,1,4,4,2,4,4,,,,,,,,,,,,,,1,0,1,2,3,90,,,,,,,,,,,,
W1BLW0002386,2017-02-17 09:33:25,2017-02-17 09:39:26,2,1,2,2,3,2,3,1,2,2,2,1,2,3,2,1,2,,,,,,,,,,,1,2,3,1,3,3,3,2,3,3,1,2,3,2,3,2,3,,,,,,,,,,,,,,1,1,2,2,2,80,,,,,,,,,,,,
W1BLW0008768,2017-02-17 09:28:47,2017-02-17 09:39:35,2,2,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,,,,,,,,,,,2,2,3,2,3,3,3,1,1,4,1,1,4,2,1,2,2,,,,,,,,,,,,,,1,2,2,2,2,70,,,,,,,,,,,,
W1BLW0009586,2017-02-17 09:31:41,2017-02-17 09:39:44,1,2,3,2,3,2,2,1,3,3,2,0,3,2,1,1,2,,,,,,,,,,,2,2,2,2,3,3,3,1,3,4,2,1,3,3,3,3,3,,,,,,,,,,,,,,1,2,1,1,1,90,,,,,,,,,,,,
W1BLW0008167,2017-02-17 09:21:53,2017-02-17 09:41:49,2,2,2,2,2,2,3,2,3,2,2,2,3,3,3,3,2,,,,,,,,,,,2,4,3,4,3,3,4,3,4,3,4,4,3,4,3,3,4,,,,,,,,,,,,,,1,2,3,4,3,70,,,,,,,,,,,,
W1BLW0004551,2017-02-17 09:37:35,2017-02-17 09:41:54,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2,3,3,,,,,,,,,,,3,3,3,3,3,3,3,3,2,3,3,3,4,,3,3,2,,,,,,,,,,,,,,1,3,3,2,3,70,,,,,,,,,,,,
W1BLW0003299,2017-02-17 09:36:53,2017-02-17 09:43:09,3,2,3,3,3,1,3,1,2,3,3,3,3,2,3,3,2,,,,,,,,,,,2,2,3,3,3,2,4,1,2,3,3,2,3,2,3,3,3,,,,,,,,,,,,,,1,1,1,1,2,80,,,,,,,,,,,,
W1BLW0005225,2017-02-17 09:31:39,2017-02-17 09:43:13,3,1,3,3,3,3,3,1,1,3,2,2,3,3,3,2,2,,,,,,,,,,,3,3,3,3,3,4,4,2,3,4,3,3,4,3,4,3,3,,,,,,,,,,,,,,1,0,1,2,1,90,,,,,,,,,,,,
W1BLW0002625,2017-02-17 09:35:09,2017-02-17 09:44:20,2,2,3,3,2,3,2,1,2,2,3,2,3,1,1,1,3,,,,,,,,,,,2,2,4,4,2,3,4,2,2,4,4,2,4,2,4,4,2,,,,,,,,,,,,,,1,2,2,1,2,80,,,,,,,,,,,,
W1BLW0002494,2017-02-17 09:41:18,2017-02-17 09:44:49,2,1,2,3,3,3,3,1,3,1,3,1,3,3,2,3,2,,,,,,,,,,,3,2,3,3,4,4,3,1,3,4,2,1,3,4,3,3,3,,,,,,,,,,,,,,1,1,1,2,2,90,,,,,,,,,,,,
W1BLW0006186,2017-02-17 09:37:17,2017-02-17 09:45:11,2,1,2,3,3,2,2,0,2,3,3,3,3,3,3,3,3,,,,,,,,,,,4,3,3,4,2,3,3,1,3,4,2,1,4,4,3,4,3,,,,,,,,,,,,,,1,1,1,2,3,80,,,,,,,,,,,,
W1BLW0004283,2017-02-17 09:38:09,2017-02-17 09:45:55,3,3,3,3,3,2,3,1,3,3,3,3,2,3,1,3,3,,,,,,,,,,,4,3,4,4,2,2,4,1,2,4,3,4,3,1,3,1,3,,,,,,,,,,,,,,1,2,1,3,1,80,,,,,,,,,,,,
W1BLW0000699,2017-02-17 09:39:46,2017-02-17 09:46:05,3,2,3,3,3,3,2,2,2,3,3,3,3,3,3,3,2,,,,,,,,,,,2,1,3,1,1,2,3,1,2,4,1,1,2,2,,3,1,,,,,,,,,,,,,,1,1,3,1,1,60,,,,,,,,,,,,
W1BLW0000243,2017-02-17 09:25:33,2017-02-17 09:47:32,2,2,3,1,1,2,2,0,1,2,2,1,3,2,2,2,3,,,,,,,,,,,3,3,3,1,3,3,3,1,3,3,2,1,3,2,2,2,3,,,,,,,,,,,,,,1,1,1,3,3,70,,,,,,,,,,,,
W1BLW0004634,2017-02-17 09:41:51,2017-02-17 09:47:40,2,2,3,3,3,2,3,1,2,3,3,2,3,2,2,2,3,,,,,,,,,,,2,3,3,3,4,3,4,3,3,4,3,3,4,2,2,3,3,,,,,,,,,,,,,,1,2,1,1,2,90,,,,,,,,,,,,
W1BLW0005135,2017-02-17 09:40:47,2017-02-17 09:49:41,2,3,3,3,3,2,3,0,2,2,2,,2,2,1,2,2,,,,,,,,,,,2,3,3,3,3,3,2,1,2,2,3,,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,2,70,,,,,,,,,,,,
W1BLW0000758,2017-02-17 09:41:31,2017-02-17 09:49:51,2,1,3,3,3,3,3,2,1,2,3,1,3,2,3,3,3,,,,,,,,,,,3,3,3,,3,3,3,2,3,2,2,2,3,3,3,3,3,,,,,,,,,,,,,,1,2,1,2,2,70,,,,,,,,,,,,
W1BLW0008689,2017-02-17 09:40:10,2017-02-17 09:50:55,2,2,2,3,3,2,3,1,1,3,3,1,3,3,2,2,3,,,,,,,,,,,2,1,4,2,3,3,3,3,1,4,3,1,4,1,4,4,3,,,,,,,,,,,,,,1,1,1,2,2,80,,,,,,,,,,,,
W1BLW0004601,2017-02-17 09:42:11,2017-02-17 09:51:03,3,2,3,3,3,3,3,3,3,0,3,2,3,3,2,3,3,,,,,,,,,,,3,3,3,1,4,3,3,2,2,4,1,1,3,3,4,4,3,,,,,,,,,,,,,,1,1,1,1,1,70,,,,,,,,,,,,
W1BLW0008112,2017-02-17 09:44:12,2017-02-17 09:51:46,1,0,2,3,2,1,3,2,1,3,3,3,3,2,2,2,3,,,,,,,,,,,2,1,3,3,3,2,4,1,1,3,3,3,3,3,3,4,2,,,,,,,,,,,,,,1,0,0,2,2,70,,,,,,,,,,,,
W1BLW0006183,2017-02-17 09:47:21,2017-02-17 09:54:52,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,,,,,,,,,,,2,3,3,2,3,2,3,2,2,3,1,1,3,3,3,3,2,,,,,,,,,,,,,,1,2,3,1,1,70,,,,,,,,,,,,
W1BLW0003932,2017-02-17 08:58:07,2017-02-17 09:55:12,1,3,2,2,2,2,3,1,2,2,2,2,2,1,1,2,2,,,,,,,,,,,2,2,3,3,4,4,4,2,3,3,3,3,3,3,3,3,2,,,,,,,,,,,,,,1,1,1,3,2,80,,,,,,,,,,,,
W1BLW0007229,2017-02-17 09:37:17,2017-02-17 09:55:19,1,2,3,3,2,3,3,1,1,3,2,1,3,2,1,1,1,,,,,,,,,,,2,3,1,1,3,3,4,1,1,4,1,1,3,3,4,3,3,,,,,,,,,,,,,,1,1,0,1,1,70,,,,,,,,,,,,
W1BLW0002293,2017-02-17 09:52:27,2017-02-17 09:57:44,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,,,,,,,,,,,3,3,4,4,3,3,3,3,3,3,3,1,3,4,4,3,4,,,,,,,,,,,,,,1,2,1,1,1,90,,,,,,,,,,,,
W1BLW0002922,2017-02-17 09:52:53,2017-02-17 09:57:56,2,2,3,3,1,3,3,1,3,1,3,2,3,3,1,0,1,,,,,,,,,,,3,1,3,2,3,3,4,1,2,4,1,1,4,1,3,3,2,,,,,,,,,,,,,,1,1,1,1,1,80,,,,,,,,,,,,
W1BLW0001886,2017-02-17 09:51:56,2017-02-17 09:57:57,3,3,3,3,3,3,3,1,3,2,3,3,3,3,3,3,3,,,,,,,,,,,2,3,2,1,3,3,3,1,2,3,2,2,3,2,2,3,2,,,,,,,,,,,,,,1,2,2,2,2,80,,,,,,,,,,,,
W1BLW0005307,2017-02-17 09:53:31,2017-02-17 09:58:20,3,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,2,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,,,,,,,,,,,,,,1,2,2,2,3,70,,,,,,,,,,,,
W1BLW0000313,2017-02-17 09:57:22,2017-02-17 10:02:07,3,2,3,3,2,2,2,2,2,3,2,1,3,3,2,2,2,,,,,,,,,,,2,1,3,3,4,3,4,2,3,3,4,3,3,3,2,4,4,,,,,,,,,,,,,,1,1,2,3,3,80,,,,,,,,,,,,
W1BLW0007827,2017-02-17 09:55:59,2017-02-17 10:02:19,3,3,3,3,3,3,2,2,2,2,3,2,3,3,3,2,2,,,,,,,,,,,2,2,2,1,3,3,3,2,2,3,1,1,4,2,2,2,3,,,,,,,,,,,,,,1,3,2,2,1,60,,,,,,,,,,,,
W1BLW0005877,2017-02-17 09:59:35,2017-02-17 10:06:24,2,1,2,3,3,2,3,1,2,3,3,3,2,2,2,2,2,,,,,,,,,,,3,3,3,3,2,3,4,1,2,4,2,2,3,3,3,3,3,,,,,,,,,,,,,,1,2,1,1,2,70,,,,,,,,,,,,
W1BLW0007227,2017-02-17 10:03:16,2017-02-17 10:07:07,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,3,2,3,3,3,2,,3,1,2,3,2,2,3,3,,,,,,,,,,,,,,1,3,3,1,3,50,,,,,,,,,,,,
W1BLW0002742,2017-02-17 10:02:19,2017-02-17 10:07:32,2,2,3,2,3,1,2,2,2,3,2,3,2,3,3,3,2,,,,,,,,,,,2,2,2,2,2,3,1,2,3,3,2,2,3,1,1,1,2,,,,,,,,,,,,,,1,2,2,1,1,60,,,,,,,,,,,,
W1BLW0005463,2017-02-17 10:01:54,2017-02-17 10:07:35,2,2,2,2,3,2,3,1,2,2,2,2,3,2,2,3,3,,,,,,,,,,,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,2,90,,,,,,,,,,,,
W1BLW0009434,2017-02-17 09:55:02,2017-02-17 10:08:29,2,3,3,3,2,2,3,0,3,3,3,3,3,3,2,2,2,,,,,,,,,,,4,3,4,4,3,3,4,2,3,4,3,3,4,2,2,3,4,,,,,,,,,,,,,,1,1,1,2,3,70,,,,,,,,,,,,
W1BLW0000939,2017-02-17 10:05:48,2017-02-17 10:09:56,2,2,1,3,3,2,3,2,3,3,3,3,2,2,2,2,2,,,,,,,,,,,1,1,1,2,3,2,3,1,3,3,2,4,3,2,2,3,1,,,,,,,,,,,,,,1,3,2,1,1,30,,,,,,,,,,,,
W1BLW0003936,2017-02-17 10:06:10,2017-02-17 10:10:02,2,2,2,2,2,2,2,1,2,2,3,2,3,3,3,3,2,,,,,,,,,,,3,2,3,2,3,3,3,3,3,4,3,1,4,4,4,3,3,,,,,,,,,,,,,,1,2,2,3,2,70,,,,,,,,,,,,
W1BLW0008497,2017-02-17 10:07:46,2017-02-17 10:11:36,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,,,,,,,,,,,2,2,2,3,2,3,3,2,2,3,2,2,3,2,2,2,2,,,,,,,,,,,,,,1,3,3,2,2,40,,,,,,,,,,,,
W1BLW0009901,2017-02-17 10:10:31,2017-02-17 10:14:38,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,2,1,1,2,2,3,2,1,2,,1,1,3,1,2,2,3,,,,,,,,,,,,,,1,3,2,2,2,50,,,,,,,,,,,,
W1BLW0006125,2017-02-17 10:06:27,2017-02-17 10:14:40,2,1,3,3,2,3,3,1,2,3,3,3,3,2,2,2,3,,,,,,,,,,,2,2,4,2,2,3,3,2,2,3,2,2,3,2,2,3,3,,,,,,,,,,,,,,1,0,1,1,2,80,,,,,,,,,,,,
W1BLW0009711,2017-02-17 10:07:21,2017-02-17 10:14:46,2,3,3,3,3,3,3,1,3,3,3,3,3,2,2,2,2,,,,,,,,,,,3,2,3,2,2,3,2,2,1,3,1,1,3,3,3,2,3,,,,,,,,,,,,,,1,2,2,2,1,50,,,,,,,,,,,,
W1BLW0005242,2017-02-17 10:08:58,2017-02-17 10:14:50,1,3,3,3,3,3,2,1,2,3,3,2,2,2,2,3,3,,,,,,,,,,,1,2,3,3,3,3,2,1,2,3,1,1,4,3,3,4,3,,,,,,,,,,,,,,1,2,1,1,1,50,,,,,,,,,,,,
W1BLW0008938,2017-02-17 10:07:03,2017-02-17 10:15:45,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3,1,2,,,,,,,,,,,2,3,2,3,3,3,3,2,3,3,2,2,3,2,2,3,3,,,,,,,,,,,,,,1,2,1,1,2,50,,,,,,,,,,,,
W1BLW0002632,2017-02-17 10:08:47,2017-02-17 10:16:21,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,,,,,,,,,,,3,3,4,2,4,4,4,3,2,4,3,3,4,3,3,4,3,,,,,,,,,,,,,,1,3,3,1,2,80,,,,,,,,,,,,
W1BLW0008980,2017-02-17 09:55:17,2017-02-17 10:17:29,2,2,3,2,3,1,3,0,0,2,3,3,3,3,2,0,3,,,,,,,,,,,3,2,3,3,3,3,3,1,3,4,3,3,3,3,3,3,3,,,,,,,,,,,,,,1,0,1,2,2,70,,,,,,,,,,,,
W1BLW0009682,2017-02-17 10:12:52,2017-02-17 10:17:58,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,,,,,,,,,,,1,2,2,2,3,3,,1,3,3,1,2,3,2,3,4,4,,,,,,,,,,,,,,1,2,3,1,3,70,,,,,,,,,,,,
W1BLW0005462,2017-02-17 10:15:54,2017-02-17 10:20:37,2,2,2,2,2,1,1,0,2,2,3,1,3,3,3,3,3,,,,,,,,,,,3,3,3,3,3,3,4,3,3,4,3,1,4,4,4,4,3,,,,,,,,,,,,,,1,1,1,2,1,90,,,,,,,,,,,,
W1BLW0001602,2017-02-17 10:22:48,2017-02-17 10:26:24,3,3,3,3,3,3,3,2,3,2,3,3,3,2,2,2,3,,,,,,,,,,,2,2,3,2,3,2,,2,3,4,2,2,4,2,3,3,3,,,,,,,,,,,,,,1,2,2,2,2,70,,,,,,,,,,,,
W1BLW0001359,2017-02-17 10:09:58,2017-02-17 10:26:28,2,2,3,3,3,3,3,1,2,3,3,2,3,2,3,3,3,,,,,,,,,,,2,2,4,3,4,4,4,1,3,4,3,2,4,2,2,4,4,,,,,,,,,,,,,,1,1,1,2,1,80,,,,,,,,,,,,
W1BLW0009597,2017-02-17 10:25:46,2017-02-17 10:29:06,3,2,3,3,3,1,3,3,3,3,3,2,3,2,2,2,2,,,,,,,,,,,2,1,3,1,2,2,4,1,1,4,1,1,4,1,2,3,1,,,,,,,,,,,,,,1,1,1,1,1,60,,,,,,,,,,,,
W1BLW0005542,2017-02-17 10:20:48,2017-02-17 10:29:59,2,1,2,2,1,1,2,0,2,1,2,1,3,3,2,1,2,,,,,,,,,,,3,2,3,3,3,2,3,2,2,3,3,2,4,4,4,4,3,,,,,,,,,,,,,,1,1,1,2,2,90,,,,,,,,,,,,
W1BLW0002724,2017-02-17 10:21:19,2017-02-17 10:30:49,3,2,2,3,2,2,2,1,1,2,3,3,3,1,2,2,2,,,,,,,,,,,2,1,3,1,4,2,4,1,2,4,1,1,4,1,3,3,3,,,,,,,,,,,,,,1,1,1,2,3,40,,,,,,,,,,,,
W1BLW0000530,2017-02-17 10:22:47,2017-02-17 10:31:04,2,2,2,3,3,3,3,2,3,2,3,2,3,3,3,3,3,,,,,,,,,,,3,2,3,3,3,3,4,1,1,4,2,1,3,2,2,3,2,,,,,,,,,,,,,,1,1,2,2,1,60,,,,,,,,,,,,
W1BLW0001208,2017-02-17 10:21:21,2017-02-17 10:31:31,3,2,2,3,2,3,2,1,2,3,3,2,3,2,1,2,2,,,,,,,,,,,3,4,3,4,4,4,3,2,3,4,3,4,4,3,4,3,3,,,,,,,,,,,,,,1,0,1,3,1,80,,,,,,,,,,,,
W1BLW0001731,2017-02-17 10:21:59,2017-02-17 10:33:25,1,1,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,,,,,,,,,,,3,3,3,4,4,4,4,3,,4,3,3,4,1,3,3,4,,,,,,,,,,,,,,1,1,1,2,2,80,,,,,,,,,,,,
W1BLW0003924,2017-02-17 10:24:55,2017-02-17 10:35:10,3,2,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,,,,,,,,,,,2,2,3,2,3,3,3,2,2,3,2,1,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,2,80,,,,,,,,,,,,
W1BLW0005058,2017-02-17 10:31:20,2017-02-17 10:35:24,3,2,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,,,,,,,,,,,2,2,3,2,3,1,4,1,3,3,2,1,3,2,2,2,2,,,,,,,,,,,,,,1,2,2,1,1,60,,,,,,,,,,,,
W1BLW0006808,2017-02-17 10:26:32,2017-02-17 10:37:07,3,2,2,3,3,3,3,1,3,3,3,3,3,3,3,2,3,,,,,,,,,,,3,2,3,4,2,3,4,1,3,4,3,3,4,,3,,3,,,,,,,,,,,,,,1,2,1,2,1,80,,,,,,,,,,,,
W1BLW0003661,2017-02-17 10:32:58,2017-02-17 10:37:45,2,3,3,3,3,2,3,1,3,3,3,3,3,3,2,3,3,,,,,,,,,,,1,1,2,1,1,3,3,1,2,3,1,1,3,2,2,3,2,,,,,,,,,,,,,,1,2,1,1,1,30,,,,,,,,,,,,
W1BLW0004234,2017-02-17 10:28:04,2017-02-17 10:37:51,3,1,3,3,2,2,3,1,2,2,2,1,3,1,2,1,2,,,,,,,,,,,3,2,2,3,3,3,3,1,3,3,3,3,4,2,4,3,3,,,,,,,,,,,,,,1,1,1,3,2,80,,,,,,,,,,,,
W1BLW0004502,2017-02-17 10:00:21,2017-02-17 10:40:08,2,2,2,3,3,3,3,1,3,3,3,2,3,3,3,1,3,,,,,,,,,,,3,2,4,4,4,4,3,2,1,4,2,1,2,3,1,3,2,,,,,,,,,,,,,,1,1,3,2,1,70,,,,,,,,,,,,
W1BLW0003222,2017-02-17 10:34:18,2017-02-17 10:40:09,3,3,3,3,2,2,3,1,2,3,2,3,3,1,2,2,2,,,,,,,,,,,3,3,3,1,3,2,4,2,2,3,1,1,3,2,1,2,3,,,,,,,,,,,,,,1,2,2,2,2,70,,,,,,,,,,,,
W1BLW0009157,2017-02-17 10:35:53,2017-02-17 10:41:41,2,2,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,,,,,,,,,,,4,3,4,3,3,3,4,1,2,4,1,2,4,4,3,4,3,,,,,,,,,,,,,,1,3,2,1,2,90,,,,,,,,,,,,
W1BLW0009104,2017-02-17 10:38:10,2017-02-17 10:43:57,2,2,3,3,3,3,1,3,3,1,3,2,3,2,1,1,1,,,,,,,,,,,3,3,4,2,3,3,3,3,2,4,3,4,4,3,3,4,4,,,,,,,,,,,,,,1,1,1,2,2,80,,,,,,,,,,,,
W1BLW0007952,2017-02-17 10:40:18,2017-02-17 10:45:01,2,1,3,2,3,3,3,2,2,3,2,2,2,3,2,2,2,,,,,,,,,,,3,3,3,2,4,4,4,2,2,4,2,3,4,2,3,4,3,,,,,,,,,,,,,,1,1,2,3,1,70,,,,,,,,,,,,
W1BLW0008546,2017-02-17 10:35:04,2017-02-17 10:47:19,2,2,2,3,2,2,3,3,2,3,3,3,3,2,2,2,3,,,,,,,,,,,3,2,,3,,3,2,1,,3,3,3,2,3,3,3,3,,,,,,,,,,,,,,1,1,2,,1,70,,,,,,,,,,,,
W1BLW0003136,2017-02-17 10:42:01,2017-02-17 10:47:36,2,1,3,3,3,2,3,1,2,3,3,2,3,3,3,3,3,,,,,,,,,,,1,3,2,2,3,2,3,1,3,1,2,1,3,3,3,3,3,,,,,,,,,,,,,,1,2,2,1,2,80,,,,,,,,,,,,
W1BLW0009133,2017-02-17 10:44:00,2017-02-17 10:47:58,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,3,2,4,3,3,3,3,3,3,4,3,2,4,3,3,3,3,,,,,,,,,,,,,,1,3,3,2,3,70,,,,,,,,,,,,
W1BLW0002554,2017-02-17 10:40:46,2017-02-17 10:48:19,3,3,3,3,3,3,3,1,3,2,3,3,3,3,3,2,3,,,,,,,,,,,1,2,2,1,2,3,3,1,,,1,1,,1,2,3,2,,,,,,,,,,,,,,1,1,1,2,1,50,,,,,,,,,,,,
W1BLW0001348,2017-02-17 10:20:11,2017-02-17 10:48:21,2,2,3,3,3,3,3,2,3,3,3,2,3,2,3,3,3,,,,,,,,,,,3,3,3,3,3,4,3,2,,4,3,3,4,3,3,3,3,,,,,,,,,,,,,,1,3,3,3,3,80,,,,,,,,,,,,
W1BLW0000336,2017-02-17 10:46:11,2017-02-17 10:50:14,3,2,2,3,3,3,3,2,2,3,3,3,3,1,3,2,3,,,,,,,,,,,3,2,2,3,2,4,3,2,3,4,3,3,3,2,1,3,3,,,,,,,,,,,,,,1,1,2,1,1,80,,,,,,,,,,,,
W1BLW0004025,2017-02-17 10:32:48,2017-02-17 10:50:20,3,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,,,,,,,,,,,3,3,3,2,3,2,3,1,3,4,2,2,4,3,3,,3,,,,,,,,,,,,,,1,2,2,2,2,70,,,,,,,,,,,,
W1BLW0007125,2017-02-17 10:45:13,2017-02-17 10:53:26,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,,,,,,,,,,,2,1,2,2,,2,3,2,1,4,1,1,3,2,2,2,1,,,,,,,,,,,,,,1,3,3,2,3,70,,,,,,,,,,,,
W1BLW0006076,2017-02-17 10:46:10,2017-02-17 10:53:31,3,2,3,2,3,3,3,2,2,3,3,2,3,3,3,2,2,,,,,,,,,,,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,,,,,,,,,,,,,,1,1,2,3,3,80,,,,,,,,,,,,
W1BLW0008298,2017-02-17 10:47:35,2017-02-17 10:53:33,3,1,3,3,3,3,2,1,3,1,3,3,2,3,3,3,3,,,,,,,,,,,3,2,3,2,1,2,4,1,3,4,3,1,4,4,4,4,3,,,,,,,,,,,,,,1,1,1,2,2,80,,,,,,,,,,,,
W1BLW0002310,2017-02-17 10:55:42,2017-02-17 11:00:49,1,3,3,3,3,2,3,3,2,3,3,3,3,2,3,2,3,,,,,,,,,,,2,2,1,1,2,1,2,1,,2,1,1,1,1,2,2,2,,,,,,,,,,,,,,1,1,3,1,1,30,,,,,,,,,,,,
W1BLW0006603,2017-02-17 10:57:24,2017-02-17 11:01:18,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,,,,,,,,,,,2,1,4,3,4,4,4,2,1,4,2,1,3,3,4,4,3,,,,,,,,,,,,,,1,3,0,3,4,70,,,,,,,,,,,,
W1BLW0008493,2017-02-17 10:52:20,2017-02-17 11:01:35,3,2,3,3,3,2,3,1,3,2,2,3,3,3,3,3,2,,,,,,,,,,,1,1,1,2,2,,3,1,1,4,1,1,3,2,3,3,2,,,,,,,,,,,,,,1,2,1,1,1,60,,,,,,,,,,,,
W1BLW0009441,2017-02-17 10:57:22,2017-02-17 11:02:31,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,,,,,,,,,,,2,2,2,2,3,3,3,1,1,3,1,1,3,2,2,3,3,,,,,,,,,,,,,,1,2,2,1,1,60,,,,,,,,,,,,
